id,Price_euros
181,2637.6867892038963
708,919.0447708514123
862,480.78382286681256
1064,1020.2394577142627
702,1031.8690617494344
585,1789.763794944655
195,1936.318831653667
463,548.2972282618815
14,5557.1071835676485
621,1364.2832533980431
1259,1410.8690617494344
551,477.78382286681256
358,374.3789517054994
610,727.1997707445603
880,548.2972282618815
655,1209.3140250404222
630,565.453519031659
483,1364.2832533980431
115,1210.3140250404222
297,1379.318831653667
1162,1501.9268322970531
666,1284.1960379030625
1278,1567.5172665021787
777,1409.8690617494344
521,1890.5569534718807
93,836.2657943534905
260,850.2972282618815
733,477.78382286681256
908,1185.2972282618816
797,443.1025413990312
71,1398.7510746120747
60,1032.8690617494344
608,1882.5569534718807
82,746.1025413990312
540,548.2972282618815
761,1890.5569534718807
473,1024.2394577142627
183,758.732145434203
186,3123.1865575070524
846,746.1025413990312
901,479.78382286681256
912,1021.2394577142627
27,1393.9484356888388
1127,1899.1865575070524
858,1351.1468705373502
958,1498.4048279413485
771,548.2972282618815
930,3092.6363274112855
807,443.1025413990312
618,1789.3806786472464
250,1037.8690617494342
334,853.2972282618815
180,1031.1997707445603
886,479.78382286681256
394,1199.6844210052504
659,593.6081137648346
764,726.1997707445603
428,115.9441865850747
1231,1019.2394577142627
865,1354.2394577142627
1286,1401.2394577142627
635,1127.1203502502235
143,809.5172665021786
376,1211.3140250404222
1032,1020.2394577142627
1057,1196.3933989798268
1089,479.78382286681256
87,1907.5172665021787
1072,484.24054410757003
211,1872.6363274112855
1003,748.4605823478671
889,2781.2394577142622
1066,1995.2972282618816
1225,1324.8690617494344
146,1030.8690617494344
1044,1022.2394577142627
1105,1024.2394577142627
59,443.1025413990312
251,1023.2394577142627
954,965.5172665021786
948,383.8138688778208
887,1971.9218255753512
369,1308.1468705373502
1148,478.78382286681256
1062,1197.9268322970531
1135,1421.1600372199257
1180,1886.5569534718807
620,674.4200371566494
304,2776.2394577142622
1048,926.0050838817101
157,622.0050838817101
1128,480.78382286681256
714,1354.2394577142627
993,1193.9268322970531
689,2401.2905003736932
443,487.24054410757003
673,1278.3933989798268
975,1181.2972282618816
391,1021.2394577142627
810,1049.1025413990312
32,788.24054410757
724,627.7253186544334
287,1618.5247404642062
857,1000.0050838817101
1087,805.7993812336686
386,1391.9484356888388
649,888.8347622597968
1247,783.6147240194997
279,1021.2394577142627
1176,1641.8690617494344
1125,999.0050838817101
286,1025.7421915528694
937,479.78382286681256
508,1024.2394577142627
88,1022.2394577142627
446,1890.5569534718807
336,1024.2394577142627
779,920.0447708514123
224,926.0050838817101
834,1805.6844210052504
238,444.1025413990312
582,1291.5172665021785
726,865.9268322970531
462,1940.318831653667
863,271.1842648426491
987,1298.3140250404222
1118,1894.5569534718807
1151,1381.318831653667
736,1886.5569534718807
957,1411.8690617494344
502,960.5172665021786
811,1022.2394577142627
898,479.78382286681256
802,1410.8690617494344
265,478.78382286681256
1081,479.78382286681256
104,368.9441865850747
675,1911.1865575070524
1209,1291.5172665021785
