id,Price_euros
181,2161.6333637112684
708,921.6333637112687
862,534.6333637112687
1064,947.6333637112687
702,951.6333637112687
585,1949.6333637112687
195,1989.6333637112687
463,544.6333637112687
14,6493.633363711268
621,1208.6333637112687
1259,1399.6333637112687
551,553.6333637112687
358,570.6333637112687
610,562.6333637112687
880,541.6333637112687
655,1219.6333637112687
630,834.6333637112687
483,1206.6333637112687
115,1209.6333637112687
297,1405.6333637112687
1162,1545.6333637112687
666,957.6333637112687
1278,1682.6333637112687
777,1403.6333637112687
521,1953.6333637112687
93,759.6333637112687
260,928.6333637112687
733,553.6333637112687
908,1189.6333637112687
797,541.6333637112687
71,949.6333637112687
60,946.6333637112687
608,1993.6333637112687
82,921.6333637112687
540,541.6333637112687
761,1949.6333637112687
473,921.6333637112687
183,924.6333637112687
186,3425.6333637112684
846,921.6333637112687
901,544.6333637112687
912,938.6333637112687
27,1395.6333637112687
1127,1969.6333637112687
858,1379.6333637112687
958,1409.6333637112687
771,542.6333637112687
930,3417.6333637112684
807,541.6333637112687
618,1399.6333637112687
250,917.6333637112687
334,910.6333637112687
180,931.6333637112687
886,541.6333637112687
394,1201.6333637112687
659,565.6333637112687
764,567.6333637112687
428,375.63336371126866
1231,950.6333637112687
865,1217.6333637112687
1286,1381.6333637112687
635,1022.6333637112687
143,734.6333637112687
376,1209.6333637112687
1032,947.6333637112687
1057,1188.6333637112687
1089,544.6333637112687
87,1897.6333637112687
1072,535.6333637112687
211,1953.6333637112687
1003,710.6333637112687
889,2973.6333637112684
1066,2254.6333637112684
1225,1197.6333637112687
146,961.6333637112687
1044,931.6333637112687
1105,922.6333637112687
59,539.6333637112687
251,926.6333637112687
954,900.6333637112687
948,549.6333637112687
887,2222.6333637112684
369,1177.6333637112687
1148,549.6333637112687
1062,1185.6333637112687
1135,1402.6333637112687
1180,1957.6333637112687
620,921.6333637112687
304,3002.6333637112684
1048,931.6333637112687
157,560.6333637112687
1128,534.6333637112687
714,1217.6333637112687
993,1217.6333637112687
689,1973.6333637112687
443,520.6333637112687
673,1411.6333637112687
975,1217.6333637112687
391,940.6333637112687
810,1300.6333637112687
32,907.6333637112687
724,567.6333637112687
287,1397.6333637112687
857,1013.6333637112687
1087,910.6333637112687
386,1403.6333637112687
649,927.6333637112687
1247,900.6333637112687
279,940.6333637112687
1176,1690.6333637112687
1125,1022.6333637112687
286,1203.6333637112687
937,541.6333637112687
508,920.6333637112687
88,931.6333637112687
446,1953.6333637112687
336,921.6333637112687
779,917.6333637112687
224,931.6333637112687
834,1959.6333637112687
238,534.6333637112687
582,1217.6333637112687
726,907.6333637112687
462,1973.6333637112687
863,560.6333637112687
987,1400.6333637112687
1118,1925.6333637112687
1151,1392.6333637112687
736,1969.6333637112687
957,1397.6333637112687
502,928.6333637112687
811,931.6333637112687
898,541.6333637112687
802,1398.6333637112687
265,546.6333637112687
1081,539.6333637112687
104,557.6333637112687
675,1905.6333637112687
1209,1201.6333637112687
1004,917.6333637112687
29,558.6333637112687
432,2163.6333637112684
684,2175.6333637112684
240,933.6333637112687
237,1905.6333637112687
152,933.6333637112687
725,907.6333637112687
97,551.6333637112687
1155,933.6333637112687
746,3016.6333637112684
1143,560.6333637112687
592,731.6333637112687
479,1400.6333637112687
1098,544.6333637112687
903,1202.6333637112687
936,931.6333637112687
539,2143.6333637112684
653,541.6333637112687
310,553.6333637112687
892,1205.6333637112687
338,2241.6333637112684
705,921.6333637112687
273,1181.6333637112687
758,2262.6333637112684
1080,1953.6333637112687
1073,1671.6333637112687
480,1392.6333637112687
1267,2163.6333637112684
545,1403.6333637112687
153,539.6333637112687
573,1687.6333637112687
1150,2167.6333637112684
949,2168.6333637112684
160,551.6333637112687
537,3017.6333637112684
1102,1407.6333637112687
833,1303.6333637112687
513,949.6333637112687
1202,3453.6333637112684
76,1401.6333637112687
514,541.6333637112687
133,2169.6333637112684
1251,724.6333637112687
806,547.6333637112687
1021,541.6333637112687
206,1214.6333637112687
870,955.6333637112687
179,924.6333637112687
706,900.6333637112687
416,2165.6333637112684
534,1961.6333637112687
989,921.6333637112687
316,1213.6333637112687
507,844.6333637112687
817,544.6333637112687
776,1403.6333637112687
831,1777.6333637112687
1229,916.6333637112687
295,1208.6333637112687
660,1969.6333637112687
612,710.6333637112687
529,1307.6333637112687
114,922.6333637112687
492,1971.6333637112687
226,1209.6333637112687
695,351.63336371126866
751,715.6333637112687
644,541.6333637112687
1185,920.6333637112687
917,2168.6333637112684
527,1209.6333637112687
854,541.6333637112687
182,946.6333637112687
346,928.6333637112687
90,544.6333637112687
468,1403.6333637112687
1147,541.6333637112687
1061,1661.6333637112687
1156,1398.6333637112687
496,921.6333637112687
312,1993.6333637112687
822,1386.6333637112687
337,1941.6333637112687
835,1688.6333637112687
255,904.6333637112687
364,2265.6333637112684
944,2164.6333637112684
1266,546.6333637112687
505,553.6333637112687
350,900.6333637112687
800,549.6333637112687
567,945.6333637112687
1242,1925.6333637112687
905,1209.6333637112687
587,904.6333637112687
922,924.6333637112687
259,1212.6333637112687
1248,910.6333637112687
641,553.6333637112687
128,736.6333637112687
215,1945.6333637112687
756,546.6333637112687
1054,517.6333637112687
651,1201.6333637112687
86,1969.6333637112687
1037,1403.6333637112687
1299,928.6333637112687
1109,1897.6333637112687
679,539.6333637112687
1099,1675.6333637112687
6,1691.6333637112687
1163,945.6333637112687
516,1945.6333637112687
1115,940.6333637112687
977,1395.6333637112687
910,926.6333637112687
962,520.6333637112687
264,1558.6333637112687
83,1682.6333637112687
1295,931.6333637112687
158,1396.6333637112687
487,818.6333637112687
765,910.6333637112687
445,541.6333637112687
617,1386.6333637112687
727,1209.6333637112687
108,1938.6333637112687
918,1212.6333637112687
991,1203.6333637112687
81,1399.6333637112687
122,917.6333637112687
383,541.6333637112687
951,933.6333637112687
75,1201.6333637112687
421,1302.6333637112687
145,557.6333637112687
8,2254.6333637112684
175,503.63336371126866
1123,1993.6333637112687
927,545.6333637112687
875,2737.6333637112684
1029,927.6333637112687
1265,752.6333637112687
1033,527.6333637112687
663,377.63336371126866
184,900.6333637112687
896,1403.6333637112687
688,921.6333637112687
984,999.6333637112687
744,942.6333637112687
38,541.6333637112687
1227,1583.6333637112687
605,1661.6333637112687
1246,2166.6333637112684
77,2164.6333637112684
1252,917.6333637112687
920,915.6333637112687
805,558.6333637112687
397,938.6333637112687
231,572.6333637112687
1104,914.6333637112687
1204,1199.6333637112687
1217,922.6333637112687
149,1922.6333637112687
461,544.6333637112687
21,2260.6333637112684
357,1709.6333637112687
780,1545.6333637112687
343,532.6333637112687
737,567.6333637112687
845,549.6333637112687
173,2154.6333637112684
781,545.6333637112687
1164,557.6333637112687
819,834.6333637112687
277,537.6333637112687
674,2141.6333637112684
1279,2164.6333637112684
1255,1411.6333637112687
1240,924.6333637112687
41,1407.6333637112687
719,1969.6333637112687
298,1905.6333637112687
935,2159.6333637112684
826,815.6333637112687
