id,Price_euros
181,2691.5020959859958
708,820.2856958458751
862,498.285695845875
1064,938.1347533408641
702,968.7184635201698
585,1739.8797580763996
195,1881.134753340864
463,610.1347533408641
14,5710.718463520169
621,1279.0829220490214
1259,1404.7184635201697
551,506.285695845875
358,620.1347533408641
610,617.1347533408641
880,608.1347533408641
655,1144.4634682557055
630,823.4634682557055
483,1278.0829220490214
115,1141.4634682557055
297,1377.134753340864
1162,1566.7184635201697
666,1202.3441328709632
1278,1564.134753340864
777,1406.7184635201697
521,1865.134753340864
93,1112.9259000763682
260,930.1347533408641
733,506.285695845875
908,1233.134753340864
797,502.285695845875
71,1322.5991281354277
60,966.7184635201698
608,1881.134753340864
82,820.2856958458751
540,608.1347533408641
761,1865.134753340864
473,927.1347533408641
183,851.8694060251808
186,3142.7184635201697
846,820.2856958458751
901,503.285695845875
912,934.1347533408641
27,1402.7184635201697
1127,1902.7184635201697
858,1396.7184635201697
958,1516.849068931141
771,609.1347533408641
930,3113.1347533408643
807,501.285695845875
618,1789.1828383147333
250,955.7184635201698
334,923.1347533408641
180,931.1347533408641
886,501.285695845875
394,1107.8797580763999
659,647.7184635201698
764,619.1347533408641
428,352.285695845875
1231,939.1347533408641
865,1241.134753340864
1286,1368.134753340864
635,1071.485965554954
143,770.1347533408641
376,1140.4634682557055
1032,938.1347533408641
1057,1132.4634682557055
1089,503.285695845875
87,1841.134753340864
1072,540.0549389230486
211,1865.134753340864
1003,694.0549389230486
889,2717.1347533408643
1066,2097.1347533408643
1225,1258.7184635201697
146,972.7184635201698
1044,931.1347533408641
1105,928.1347533408641
59,500.285695845875
251,929.1347533408641
954,919.1347533408641
948,619.8694060251808
887,2018.0549389230487
369,1254.7184635201697
1148,505.285695845875
1062,1262.7184635201697
1135,1390.485965554954
1180,1865.134753340864
620,820.2856958458751
304,2729.1347533408643
1048,824.2856958458751
157,509.285695845875
1128,498.285695845875
714,1241.134753340864
993,1270.7184635201697
689,2428.2471007215313
443,534.0549389230486
673,1286.4634682557055
975,1241.134753340864
391,935.1347533408641
810,1138.2856958458751
32,856.0549389230486
724,512.285695845875
287,1615.639891358854
857,947.285695845875
1087,923.1347533408641
386,1406.7184635201697
649,930.1347533408641
1247,919.1347533408641
279,935.1347533408641
1176,1597.7184635201697
1125,950.285695845875
286,1108.8797580763999
937,501.285695845875
508,927.1347533408641
88,931.1347533408641
446,1865.134753340864
336,927.1347533408641
779,819.2856958458751
224,824.2856958458751
834,1743.8797580763996
238,498.285695845875
582,1241.134753340864
726,951.7184635201698
462,1873.134753340864
863,509.285695845875
987,1282.4634682557055
1118,1857.134753340864
1151,1372.134753340864
736,1873.134753340864
957,1403.7184635201697
502,930.1347533408641
811,931.1347533408641
898,501.285695845875
802,1404.7184635201697
265,503.285695845875
1081,500.285695845875
104,590.285695845875
675,1878.7184635201697
1209,1233.134753340864
1004,819.2856958458751
29,644.7184635201698
432,1889.8797580763996
684,2018.134753340864
240,932.1347533408641
237,2017.3379173134858
152,932.1347533408641
725,951.7184635201698
97,612.1347533408641
1155,1017.1347533408641
746,2735.1347533408643
1143,509.285695845875
592,661.2856958458751
479,1637.3441328709632
1098,610.1347533408641
903,1031.6144107607163
936,960.7184635201698
539,2359.110279753083
653,619.8694060251808
310,613.1347533408641
892,1270.7184635201697
338,2092.1347533408643
705,927.1347533408641
273,1254.7184635201697
758,2100.1347533408643
1080,1865.134753340864
1073,1560.134753340864
480,1372.134753340864
1267,2027.485965554954
545,1406.7184635201697
153,500.285695845875
573,2091.663390542226
1150,2212.9216274927912
949,2212.9216274927912
160,612.1347533408641
537,2764.7184635201697
1102,1378.134753340864
833,1153.4634682557055
513,967.7184635201698
1202,3158.7184635201697
76,1376.134753340864
514,608.1347533408641
133,1922.4634682557055
1251,765.1347533408641
806,504.285695845875
1021,608.1347533408641
206,1497.3441328709632
870,941.1347533408641
179,929.1347533408641
706,853.0549389230486
416,2014.134753340864
534,1865.134753340864
989,956.7184635201698
316,1270.7184635201697
507,926.7184635201698
817,503.285695845875
776,1638.3441328709632
831,1890.9216274927912
1229,925.1347533408641
295,1308.666632228327
660,1902.7184635201697
612,694.0549389230486
529,1926.5020959859958
114,957.7184635201698
492,1917.0829220490214
226,1270.7184635201697
695,342.285695845875
751,791.7184635201698
644,608.1347533408641
1185,927.1347533408641
917,2015.134753340864
527,1270.7184635201697
854,609.1347533408641
182,937.1347533408641
346,930.1347533408641
90,503.285695845875
468,1283.4634682557055
1147,608.1347533408641
1061,1556.134753340864
1156,1294.036799282636
496,956.7184635201698
312,2529.91838580669
822,1370.134753340864
337,1886.7184635201697
835,1567.134753340864
255,921.1347533408641
364,2101.1347533408643
944,2275.344132870963
1266,610.1347533408641
505,613.1347533408641
350,853.0549389230486
800,612.1347533408641
567,966.7184635201698
1242,1886.7184635201697
905,1270.7184635201697
587,921.1347533408641
922,929.1347533408641
259,1526.9278430502688
1248,923.1347533408641
641,506.285695845875
128,770.1347533408641
215,2513.91838580669
756,610.1347533408641
1054,574.285695845875
651,1233.134753340864
86,2132.344132870963
1037,1377.134753340864
1299,930.1347533408641
1109,1870.7184635201697
679,607.1347533408641
1099,1590.7184635201697
6,1568.134753340864
1163,937.1347533408641
516,1865.134753340864
1115,935.1347533408641
977,1374.134753340864
910,929.1347533408641
962,534.0549389230486
264,1417.8797580763999
83,1564.134753340864
1295,931.1347533408641
158,1250.8797580763999
487,787.8797580763998
765,816.2856958458751
445,502.285695845875
617,1567.9216274927912
727,1270.7184635201697
108,2384.663390542226
918,1791.2471007215313
991,1108.8797580763999
81,1375.134753340864
122,926.1347533408641
383,608.1347533408641
951,932.1347533408641
75,1233.134753340864
421,1246.134753340864
145,590.285695845875
8,2097.1347533408643
175,527.0549389230486
1123,1881.134753340864
927,503.285695845875
875,2513.1347533408643
1029,930.1347533408641
1265,806.7184635201698
1033,537.0549389230486
663,353.285695845875
184,853.0549389230486
896,1377.134753340864
688,927.1347533408641
984,1048.134753340864
744,935.1347533408641
38,637.7184635201698
1227,1457.4634682557055
605,1556.134753340864
1246,2305.927843050269
77,2275.344132870963
1252,819.2856958458751
920,925.1347533408641
805,508.285695845875
397,963.7184635201698
231,514.285695845875
1104,925.1347533408641
1204,1106.8797580763999
1217,957.7184635201698
149,1728.8797580763996
461,503.285695845875
21,1975.8797580763996
357,1604.7184635201697
780,1566.7184635201697
343,498.285695845875
737,512.285695845875
845,612.1347533408641
173,2010.134753340864
781,610.1347533408641
1164,590.285695845875
819,716.6144107607163
277,500.285695845875
674,2005.134753340864
1279,2275.344132870963
1255,1935.2471007215313
1240,929.1347533408641
41,1284.4634682557055
719,1873.134753340864
298,1878.7184635201697
935,2041.7184635201697
826,816.4634682557055
278,1439.1022709987947
477,1555.4634682557055
542,512.285695845875
151,608.1347533408641
900,342.285695845875
1124,931.1347533408641
1216,503.285695845875
459,828.2856958458751
584,512.285695845875
294,818.2856958458751
1076,993.0307005814107
91,2014.134753340864
632,1241.134753340864
1117,590.285695845875
457,1107.8797580763999
326,818.2856958458751
925,1870.7184635201697
398,357.285695845875
940,1225.134753340864
363,930.1347533408641
906,1009.6859811781004
820,608.1347533408641
1020,1582.7184635201697
556,1560.134753340864
384,1233.134753340864
885,935.1347533408641
1285,937.1347533408641
438,607.1347533408641
837,1112.8797580763999
979,931.1347533408641
548,610.1347533408641
170,1241.134753340864
62,1894.7184635201697
309,504.285695845875
816,1399.7184635201697
22,438.285695845875
285,1878.7184635201697
668,605.1347533408641
417,960.7184635201698
685,1873.134753340864
1049,822.2856958458751
440,501.285695845875
299,1738.8797580763996
1188,1270.7184635201697
552,608.1347533408641
586,493.285695845875
783,961.7184635201698
1070,1241.134753340864
1210,1129.4634682557055
1014,512.285695845875
501,1241.134753340864
140,1371.134753340864
235,610.1347533408641
317,505.285695845875
861,1294.036799282636
257,1241.134753340864
1200,503.285695845875
371,1270.7184635201697
1112,590.285695845875
419,2016.134753340864
385,610.1347533408641
1281,1270.7184635201697
524,1886.7184635201697
1015,503.7856958458751
1236,608.6347533408641
1036,1139.4634682557055
